job_id,design_index,family_index,constraint,k,t,n_low,n,nfa_states,unrolled_states,seed,dataset,structural_cell_index,replicate_index,base_instance_id,multi_token_keyword_count,compiled_constraint_sha256,job_sha256
095_coauthor_left_not_right_kna_t16_rep2,395,15,left_not_right,,16,2,65,51,3133,1763446801,coauthor,95,2,coauthor:creative:6e8295cfe7b7425198f0d305a29e3fc3,0,0da33706fc32b7c58014aeeab9a394ad6037b2fb04e5c5443e420dd4f75fd648,fb6452ba5c8b932fe99d08caf833269e51a1aa6850ccb326a751d92ed3b60214
096_coauthor_sets_differ_kna_t1_rep2,396,0,sets_differ,,1,2,65,7,439,287909034,coauthor,96,2,coauthor:creative:116ae37dd7f5497c8257767b81a72cf3,0,3d546571be5d073edb4413c0fe50ea8148eb3602c9335d986b547206386ea5ab,225a7cb3835693d1fa28c678c6c18b8577c76388f8c4d778f6f476d2274ae6a1
097_coauthor_sets_differ_kna_t2_rep2,397,1,sets_differ,,2,2,65,12,690,376325081,coauthor,97,2,coauthor:creative:8f5facc84faa440aaab8b05968fbdf4a,0,401aee02270cbbe7aa8e1c2002e30a3fb16539831a7ccd515c41c3d8a4a088a0,79ff887ad440f40e64ea02d190f83032156db357605583d07422e814453571b8
098_coauthor_sets_differ_kna_t3_rep2,398,2,sets_differ,,3,2,65,16,941,221453869,coauthor,98,2,coauthor:creative:b5612ede07954874974dfa8a6a921a8b,0,851084b1dff521c98efc9b24e976f706155b04ed49c50aad1e1c74adf7dc692a,c7cdb24a99ac6b9526031949c8849d4030a54881b05b8b98342530ae449cf857
099_coauthor_sets_differ_kna_t4_rep2,399,3,sets_differ,,4,2,65,20,1192,1027359296,coauthor,99,2,coauthor:creative:5d97592b669a4155b2f8d7308d649c0d,0,9b0a46e4bc1f0837d8d940b21b97321a7d494e6f0bf04466d7b103c8432218c4,ba27103847dc19bee4afedd987e9c36a77574e1734f852c3fde47a8a0514fcfa
100_coauthor_sets_differ_kna_t5_rep2,400,4,sets_differ,,5,2,65,24,1443,1828676982,coauthor,100,2,coauthor:creative:c9e301f54a8a4723b14567a99c90d2b7,0,fbf6fd1889e01fd19260b155e12ff4a828dd1ee22df44a68cf571d0497f31704,bb6633f20318561917194d85ec7b1176882f2ec614f1c9e272cc7214c792e41f
101_coauthor_sets_differ_kna_t6_rep2,401,5,sets_differ,,6,2,65,28,1694,137583360,coauthor,101,2,coauthor:creative:6d6a8d63190243f685256031a59166dd,0,85c845c60bf556758bdaadb9d01a7b17f014ee7a25a8ba310e1a8a7844b8acae,e02a07e85f453a7e15c9614a2f1a5bb95ebc80523336727bcb179a414dfe9838
102_coauthor_sets_differ_kna_t7_rep2,402,6,sets_differ,,7,2,65,32,1945,2100626676,coauthor,102,2,coauthor:creative:ad936817fa674c3fb2db5f6d55fc49f1,0,3cfa89394a2a48343a6b2436f5d07dbdddc759f8d24e99075818f08996e522cc,17ef405c772b3d7443e8871d3d526127ba21b8da611687cfbe1459d595426a59
103_coauthor_sets_differ_kna_t8_rep2,403,7,sets_differ,,8,2,65,36,2196,495223424,coauthor,103,2,coauthor:creative:a2b882ca8a14420a8749dfedfecdfa36,0,c5e9e4d01616389e6c371d84b383c96b1f04f1bead7090fe777cf74d737627a3,82227d51f573cc06fba1278679ab67a8b93ecff0cd8284ce6d148b812a0d7e37
104_coauthor_sets_differ_kna_t9_rep2,404,8,sets_differ,,9,2,65,40,2447,794547656,coauthor,104,2,coauthor:creative:030168a0260f4701bb8c82e185b2c6c4,0,4b098086da2701876c90ad26273d66f6f070c10f3050f091eeec875965b3eae7,bf68dea1a21dd019e592b5620be08b5d126465e9d07a2c8e35ee11d585aa6b93
105_coauthor_sets_differ_kna_t10_rep2,405,9,sets_differ,,10,2,65,44,2698,889109947,coauthor,105,2,coauthor:creative:64ded59bfd264094a10a88c47e4ecc1c,0,9e4a42b20abe3221c253c438f8bbe5e687b2a7f3bf51580c0bb00f16db807b63,47e185ac912d2b493ce844ff128daa99a7e58429ed2f0aecb267df3b2adf5b15
106_coauthor_both_sides_kna_t1_rep2,406,0,both_sides,,1,2,65,6,370,1567551141,coauthor,106,2,coauthor:creative:f151863fbea2417c9bbec7082abaefd6,0,f0e44358071fa1aa66db59f88d80e281593c0d1e9c5a62c87deb424358b0e391,8a4898d3a6d4a2eba34506e7a4113b3e017789575dba47ecbecbd84471570e40
107_coauthor_both_sides_kna_t2_rep2,407,1,both_sides,,2,2,65,10,555,103648351,coauthor,107,2,coauthor:creative:fa039fa4741a4a53a7afa9ed1deac769,0,2e8bd296773c2e2909b9d9537016fdcd6a7384772015cf9d01d233dd92d40289,66d1bc70c38cb517c80d690ca0290b4fbb481e4aed6e32219ef811935e065f29
108_coauthor_both_sides_kna_t3_rep2,408,2,both_sides,,3,2,65,13,740,453111492,coauthor,108,2,coauthor:creative:f6dc009e6d5c4c03a667ca201438077a,0,f12599ad813d705e87faf65b4e6d2e253f1d3d71520776d65cd00e840ca35027,ce36c01aaf54053f6d7e730165b8d3f6a2294479ef5b39d2581a7ac910d82744
109_coauthor_both_sides_kna_t4_rep2,409,3,both_sides,,4,2,65,16,925,1704582959,coauthor,109,2,coauthor:creative:f4726c879c9d4e43ab6a63a3d732a988,0,ad6d46ba583a7567a823d1e67360117f0fb492b2cc7055a95a9d6e853e08bf96,bcc433a7ef35cbd43153f8a5d1cb9d5ad175f9365c96956fb140ece0e2c19663
110_coauthor_both_sides_kna_t5_rep2,410,4,both_sides,,5,2,65,19,1110,1212847586,coauthor,110,2,coauthor:creative:bd54a50b118341678efa571079cae11e,0,ab9764ea71c8bb8f89c5f0e0e483f03e302f5a08e8de80287cf137b487c073c7,a124b830e9af9beb9de1c015aee69ac48f9b5a596564435e8d4695f31d4e8d6c
111_coauthor_both_sides_kna_t6_rep2,411,5,both_sides,,6,2,65,22,1295,1908751491,coauthor,111,2,coauthor:creative:fc9761dd283c460c850fe1733c62247a,0,5b4b3e149cc0ed213d0715253a670ac9e9f9b0909863046bbe914cc1e80e7f09,de07ae8d0b1e8478860df9b0cfddc25112c45eccd0e2b29b327cda260be88804
112_coauthor_both_sides_kna_t7_rep2,412,6,both_sides,,7,2,65,25,1480,1933008165,coauthor,112,2,coauthor:creative:dcf08dcc251f48109e68b46ffc0561d6,0,b9a4add63c768f430d41fed1cd212c2be4757047ad567c3c7000a27312b3fa57,b93ba4b1ea982edaa3324cdfafdd7d8e3590eacc9f1486b6f640d2569f4fea75
113_coauthor_both_sides_kna_t8_rep2,413,7,both_sides,,8,2,65,28,1665,229052572,coauthor,113,2,coauthor:creative:b7a163f09d8641c2b708236592f11767,0,f7ea9a5bebf5b2f05f59c07fb4ad983993135a04709787f458c617897d531628,6ad860adefd70aca1f8850e917e69cf54c5a2cc428ca215dae20c4c8cfe0d595
114_coauthor_both_sides_kna_t9_rep2,414,8,both_sides,,9,2,65,31,1850,663331882,coauthor,114,2,coauthor:creative:d1edc05d6a4a411db965bb9a8adc3339,0,e9d2a4ae10743e0af3671216a31968c117da9fe3e6f99c9558b973dc78859423,eee6a7086d0009d3ee18fbe3ad33da75f81617be6a1f8e8e5f8fdb194ba508b0
115_coauthor_both_sides_kna_t10_rep2,415,9,both_sides,,10,2,65,34,2035,1698520607,coauthor,115,2,coauthor:creative:308df34d38ce447a957e540a6cde21c7,0,e105302b1657290a718e1375faff2ceed1c54b9dc7c1de101bc2e3f6801a289a,fa6fc403e046feb6e0dcf41328b5fe5362051d87bd4bc64ff2c13a0085a70c07
116_coauthor_both_sides_kna_t11_rep2,416,10,both_sides,,11,2,65,37,2220,1521795194,coauthor,116,2,coauthor:creative:d8a8e6352996418a9319bbdc990bc23c,0,4ab9e9294a524d2dfe4f8418baf61a8883cb512dbd7b24e2aedb536a90398719,84b8a5e01e0f3f3226a038416d8620b76a0d00ea2ad25efb5186fc0b1af52d9a
117_coauthor_both_sides_kna_t12_rep2,417,11,both_sides,,12,2,65,40,2405,178145262,coauthor,117,2,coauthor:creative:7e3839abe7334df698bb48e0d5561ab4,0,650af764ba45ebfaaec0b1613257b7f01d7d6d49496468d49898e510e454733d,5b123335a7ba245f12c758e87427c4345d357da8cc8ae959ea44742916e96bd5
118_coauthor_both_sides_kna_t13_rep2,418,12,both_sides,,13,2,65,43,2590,273277591,coauthor,118,2,coauthor:creative:3ad000b9400447d9bd7f7dc101975973,0,b750b419df1ac1b503483f4fc343f85082815b72dae108a38c0a17d1c85333c8,5ca5884d3775382e52dddcb4d3044554843da4dd531f7e1644fa23509199eb81
119_coauthor_both_sides_kna_t14_rep2,419,13,both_sides,,14,2,65,46,2775,1898952421,coauthor,119,2,coauthor:creative:626255ec39a349df84e75196a01c9e55,0,b814534d3328f704b121da7ff0931de53a230ab21e71a8bb6b772077d12375c4,27929ef904ff65bfc540ae0ff2081c62fd79a54c165a52f47d6855c5163e968a
120_coauthor_both_sides_kna_t15_rep2,420,14,both_sides,,15,2,65,49,2960,813730522,coauthor,120,2,coauthor:creative:0822cf8998be4c44962989a70f00eb9e,0,a6803493f0a759f4c30b6c8e147951ef306eda79d6714661e66ec28d92292585,7c5f50d026e77058896537b36573df9e14113948e2db757b0ecd5e61f04b8c68
121_coauthor_even_count_kna_t1_rep2,421,0,even_count,,1,2,65,4,313,141527139,coauthor,121,2,coauthor:creative:b42e5d2a56024abda27ec8f8f7424916,0,44011d29047c8ac6d3e0e94a53eb5d886323979dcc43d05d70687a2f88aa5439,8f1a02ff5338c2a6c0b6978af42834318fbe6199ae27837a03f9709efc40da3e
122_coauthor_even_count_kna_t2_rep2,422,1,even_count,,2,2,65,8,501,1288346628,coauthor,122,2,coauthor:creative:ce969e3aa6374189abe638aa61b3ffc9,0,36ee678d0f17ce3d81d87c1386ad6e19f650de0de615deb0ca159071259e8aaa,7e07289535a0815a22bf6eebb776b5e72064302b24d69d3fc6942d6bc4c9fe01
123_coauthor_even_count_kna_t3_rep2,423,2,even_count,,3,2,65,11,689,123062978,coauthor,123,2,coauthor:creative:b36defcb6838467db4486349793492fc,0,f55deda0ef34d67b93e7996553f39c6c90eb7570a49f5eb57cd55919404c510b,1e638c28b18430b67f5c9c3efc8d5b32ec77b67eb46640a443022a6c4c9aacdf
124_coauthor_even_count_kna_t4_rep2,424,3,even_count,,4,2,65,14,877,897213110,coauthor,124,2,coauthor:creative:fefad5c6b2ca4bd6a6728c1ea12a6232,0,c9e854cb83797dd308cd2afd5085c45a52946caeb023de1eea94521bbbd4409d,3fdd62d2e76cc5d9978463a770dd44b5f3d34ad4d1fffe4d30420fd27134ba04
125_coauthor_even_count_kna_t5_rep2,425,4,even_count,,5,2,65,17,1065,1880268518,coauthor,125,2,coauthor:creative:eb9fd1c4b18b44679e21e09e4fc7fe0b,0,5f5d032b512e2ed9cee0e95117717de1b238f9fc6c88a9f7185abe0381e728cc,0008454b4d31f856cd197965b01795c42aa0fac1d1ac3191a17d19e58cc369c6
126_coauthor_even_count_kna_t6_rep2,426,5,even_count,,6,2,65,20,1253,1211816944,coauthor,126,2,coauthor:creative:fb763e77cfa94c7180537892300832e6,0,ccf3690ab7b96e3d92bb4092cd0a54fd11c187acf9c10dff2876640053424b01,1f7212abf5f17ceb9bfcf8d57056ef8a3bc984f0a7e5f4f4783b522792056bb9
127_coauthor_even_count_kna_t7_rep2,427,6,even_count,,7,2,65,23,1441,1785317414,coauthor,127,2,coauthor:creative:c55eedaec6ea4aecb9d9cf1fb616a89d,0,0a2a30bddb3d882b1e842d5cb93ceca315caf2ba1a9056705898fbf096541190,7b1de3861f825af7597eba0da31e873cdfe03c6f78195d424260467057ddecba
128_coauthor_even_count_kna_t8_rep2,428,7,even_count,,8,2,65,26,1629,678086234,coauthor,128,2,coauthor:creative:7db807f901e64357a4ebcee6908e8755,0,dec84f003268fc6521caf573ffd8ded0fd8c3a7d4c0f52321bcb6cc9b4667000,efb9198a26b80a9887d5f32c1d74e54de8d4e191f6121c505caf22ff036edf0f
129_coauthor_even_count_kna_t9_rep2,429,8,even_count,,9,2,65,29,1817,91060022,coauthor,129,2,coauthor:creative:53a1f867867b431e9336245503e7eec4,0,6bbc285f7d601f7e6c20a135ca014a73d50e31c2831b5ade88e71cf29e1c34a9,1206f2ff04f56e75a081d6f0279afaa09dfee7c288ea8454641d5ea07bc2b732
130_coauthor_even_count_kna_t10_rep2,430,9,even_count,,10,2,65,32,2005,1182377206,coauthor,130,2,coauthor:creative:ca8ad78852e7427598cb82fa420483b4,0,516ec5b598aecaae0f2e9a0eae10c1f06e25a768b07eb0f4d71e27e87340a4bf,98eb235873eb98594ad3e8b0b1ad56c8637c3ccaf0f11b1834209ca1b09105bc
131_coauthor_even_count_kna_t11_rep2,431,10,even_count,,11,2,65,35,2193,603178832,coauthor,131,2,coauthor:creative:6a0e4a84b6624948b9373a84488399cd,0,e853bb70366b17bfe43c7a45346d46e898bdad51efe97b4dc34c5e7db05f4a87,faa4b57046c45fb3b3f03261786de17e128e140980f4fff9b1928d41204bc3bd
132_coauthor_even_count_kna_t12_rep2,432,11,even_count,,12,2,65,38,2381,1404039680,coauthor,132,2,coauthor:creative:77cae115ed8349dbad550de12e5858c1,0,457801d68dcf131dda7179d5fed7438043597bf6aa57f5d42dd6080cd7a1e1b2,dbb8f1fa5da2db5ffd386748b6313b9184c3d2dc1a6425337971a4f291ea85fd
133_coauthor_even_count_kna_t13_rep2,433,12,even_count,,13,2,65,41,2569,668074030,coauthor,133,2,coauthor:creative:4619d21ac3ee4b6f961fb782ae6c7937,0,af8778a13b6200a1235f77b5c693c4657fbd765b8786df1888efc03044e6d36f,b37fe3b247665b2d4f1e0dc21baf3177156129279ffc6b44b5861440f05e730c
134_coauthor_even_count_kna_t14_rep2,434,13,even_count,,14,2,65,44,2757,1800334722,coauthor,134,2,coauthor:creative:d9905c44ab9a4489a89581f052f34624,0,e1a265065cb8f77dea8dc9f5a0af83758f7a935b2e0c85591639e0b89c7cc108,6a2ae9f106cd216b656400e2c920b7e2e878181edd35832038760af88f9a33fb
135_coauthor_even_count_kna_t15_rep2,435,14,even_count,,15,2,65,47,2945,57330109,coauthor,135,2,coauthor:creative:ad3a61d515cf456cbaa424c7b4ac0f13,0,acf54a276f70f657b82369ec255c501ba77e48753f77d8033cbc6e75118408fe,176a4bb75e49b883668e334679e6880d98892fd6f034524ebc3765010a550553
136_coauthor_even_count_kna_t16_rep2,436,15,even_count,,16,2,65,50,3133,1901647826,coauthor,136,2,coauthor:creative:c6f8250e587f4288a48a616b2f1c1c6d,0,0d8038eb539760899552fa7d335063a702fa56d242a7b4c5ee594b63c568b255,7c236e0d116ef994933d9e63fb0543a5448c860596aa178b9dbe70411fe534fe
137_coauthor_odd_count_kna_t1_rep2,437,0,odd_count,,1,2,65,3,254,1402988040,coauthor,137,2,coauthor:creative:95b14d2fcf8b4eb5a0be3354a80e6f32,0,25e367328461ab73b2973d059bf620301f15a1d27cf8b4c0ce29af7e6b30a8b2,b469c2f198dc2f6c3cbef03d23fe8c774bb84bf2b695d82985fdcbc6796b8f49
138_coauthor_odd_count_kna_t2_rep2,438,1,odd_count,,2,2,65,6,381,665737771,coauthor,138,2,coauthor:creative:a0cc548fb40a4e22b1963674fb4b1f83,0,c6d8f78717ef4eac2372e11ea1c02b4e135220b1120038534f7ee2e90a18b340,fb372ec2a26362588c3bee84f92f91d8f0fb8c70bbc3792ee8337111e7a254bb
139_coauthor_odd_count_kna_t3_rep2,439,2,odd_count,,3,2,65,8,508,1506896617,coauthor,139,2,coauthor:creative:9c397f7fd7a04f829c055d2f7f5ee160,0,4d357619ea9cea1aef798995e377ed4cc42bb4b22d9af485f35fe41631c05b55,f49a44b28c91d0780fee17ff0d21e4752b18cfacb4acd498d39120e20b7d5abe
140_coauthor_odd_count_kna_t4_rep2,440,3,odd_count,,4,2,65,10,635,1459845233,coauthor,140,2,coauthor:creative:ae3a87fc6c5e4c18897f71b93d670529,0,b000fcfb48c50507f019efff1abc796ae280a28cc7026cc9c48a5dcb113297db,51717326d07e17054988b6571df081c5cce3505ae2f26adadbc5c289f96b4b0b
141_coauthor_odd_count_kna_t5_rep2,441,4,odd_count,,5,2,65,12,762,193159375,coauthor,141,2,coauthor:creative:7e7ec06df61a456c8574f64dd26389a5,0,f84d9e2340ee4e92ff272d7e202d4cb47fa5177412c49a50a21471977d322030,de0ee00f83bb056218f5dd5799e95d86ac7a05a244e7d7aae128ecd04e00dede
142_coauthor_odd_count_kna_t6_rep2,442,5,odd_count,,6,2,65,14,889,556078463,coauthor,142,2,coauthor:creative:87b45d27c2424504a98f49a29509480f,0,7893990f64396e95cf40d6e202d6ae5cf9decb0b30be7453225c8ad0a7d275e5,02ca3d2ebd1c8fe61eca4e6caf80607d1622e36725e10708703aa81edb5cdccb
143_coauthor_odd_count_kna_t7_rep2,443,6,odd_count,,7,2,65,16,1016,779302175,coauthor,143,2,coauthor:creative:e04ccf1a440045bd92bf1ac66489b158,0,ebccdc8b1ea91702c5f6c339734157958414972e35f6c2dc9ea403933624a7f5,0a64b6e1af3627f6e3e6ebaa306ff948b4822d98cfa16c5507c19cfa3bafc2fa
144_coauthor_odd_count_kna_t8_rep2,444,7,odd_count,,8,2,65,18,1143,409476882,coauthor,144,2,coauthor:creative:7edc4eee07cd44db9a01e28f1ef20064,0,d33ced6636e72aab3b4dca7b48f97bbca3db6a89fa549471c608f96408395639,7a11c888b55b270a3f62a0a23369468fcc9cfbdd998263571cac314813670e17
145_coauthor_odd_count_kna_t9_rep2,445,8,odd_count,,9,2,65,20,1270,1677919498,coauthor,145,2,coauthor:creative:cfea3807443b4149a2c68fb1ee0341f5,0,1dde9fa0d08498544b3222d11964ee10e0ebf5e5fbaf504a3ff7aa5528fdd0db,dc2515676fd999766e2f6580e9bf9ffda492236c245566264e96f7dc8c776d16
146_coauthor_odd_count_kna_t10_rep2,446,9,odd_count,,10,2,65,22,1397,1764460069,coauthor,146,2,coauthor:creative:18d61fce4bcc4ccf9bd49c621b0ec1c0,0,207cf6fd8923e723c4faf76544b1b3da6841280c35e7090b2fd5e44f21a83ee9,a9eabeaae88d460b5d8b3b5c033ad5be1413de2085f472f000031514d46d8cdc
147_coauthor_odd_count_kna_t11_rep2,447,10,odd_count,,11,2,65,24,1524,1218765672,coauthor,147,2,coauthor:creative:cfb8bffe98a044868cec22afd04c1bba,0,a11bddc8a2603080f5144b793e4f02123a45d1714207c8c309b08ade4455e30b,5d85ebcf28080ae00a5960a9c842102e39184d903de1abd822c7431069d1e40b
148_coauthor_odd_count_kna_t12_rep2,448,11,odd_count,,12,2,65,26,1651,1239080464,coauthor,148,2,coauthor:creative:c28981a2c8af4ccdb127d3a74ca363ac,0,6e9a5df8295e6b63c884cc35ac1decacb29ad14d3d33ceead973ed9dacff75b8,f5bbed4197706a93ac40f3d053d486e776b9f96e0bf5eee97081b81561a2da59
149_coauthor_odd_count_kna_t13_rep2,449,12,odd_count,,13,2,65,28,1778,1476210158,coauthor,149,2,coauthor:creative:f4aa98d6f88649e786c95c9c77960a26,0,ec35808712cea9f482253625b2951442234b251a799ce3b85857619bcff981a8,468f3e15a5c8be1b2345c9ad0b167098bec59df506797d7198ed14f4e157e5af
150_coauthor_right_not_left_kna_t1,450,0,right_not_left,,1,2,65,4,313,1322083217,coauthor,150,0,coauthor:creative:53d34e075dc2454ebbc4e4e8878b0d15,0,a345e3adb5bc914bf51f901e362499694c9e3a784baa95da25a2b4ada6498b68,d8cce51ebcaa0782e8534e277cf8c6f7011323c4989439539f2e70b2f8a21b17
151_coauthor_right_not_left_kna_t2,451,1,right_not_left,,2,2,65,7,438,461348175,coauthor,151,0,coauthor:creative:a9936b88956143bead73fd420fdc8b5c,0,6bb831ea4837c68ac9635eb65590b8ae018557a65aad5d643d9d2acf4bb34641,f575165632527deaf52baa5027ad21498935c0a0199a74d0613661b40481f1a6
152_coauthor_right_not_left_kna_t3,452,2,right_not_left,,3,2,65,9,563,612206476,coauthor,152,0,coauthor:creative:43fef1ea6c6342f490c991f230acdf1b,0,2101e83e9133590e4b3cd64f38b17a6f79d59dc23c038fd8aa60450b7fca27fe,f8011992e5371f9b9e8e56c564a58ddf046cb36cfa81630c7b922ebada711526
153_coauthor_right_not_left_kna_t4,453,3,right_not_left,,4,2,65,11,688,124248991,coauthor,153,0,coauthor:creative:7444af48e58441e5ab11c7e295095206,0,5c06a4bd86fe2e11f8c6f664191a3bb4cf9f666635acd4daca8180184e0f2def,d814011debd8dfc370e45259ed89623c9a0d4b21af89908b623e32660b5b94d9
154_coauthor_right_not_left_kna_t5,454,4,right_not_left,,5,2,65,13,813,1446083750,coauthor,154,0,coauthor:creative:8d77e68c9e2246949f8f3af5342da3a2,0,3a4ecd966efd4a24200a883ed61989c3d141833724bf792050fd84e3aeef3159,f038f0316ef8d03dce53c2f0866238665a5f14b215989738f4d5103561348c6c
155_coauthor_right_not_left_kna_t6,455,5,right_not_left,,6,2,65,15,938,856383930,coauthor,155,0,coauthor:creative:cf41b69d79a14f2ea9c8179de2f84479,0,7264e073ddefb50a37c20012f1387f8a756cab52d6e697b2e8fbbb8fe3da8d53,c29e0224432e03bef8c3fb81cf86883988421d84a3800c8d37fd1dd6f2cc2ca5
156_coauthor_right_not_left_kna_t7,456,6,right_not_left,,7,2,65,17,1063,1272848941,coauthor,156,0,coauthor:creative:3f6f1edc20064adba80cb4c98454da3b,0,fd2b37be8a28769e03790176cd59a911f38c5452f8843f22b57d33e051888d7a,7136dd7ad89eca68c3e4f16743f487a34078dbb6e8e98ada92106f43d31a5397
157_coauthor_right_not_left_kna_t8,457,7,right_not_left,,8,2,65,19,1188,985754318,coauthor,157,0,coauthor:creative:7e42d4f3a53b4c3d9a55b6d3a7f7c6cb,0,5657f0e67332b755ec6e70da822efdca40307a2efa66bd196b46c53b89459a7a,3813b0d9c574bd156b0ba7aa04194831be5a5b63a97f35176cea9014602f8ae1
158_coauthor_right_not_left_kna_t9,458,8,right_not_left,,9,2,65,21,1313,1138110410,coauthor,158,0,coauthor:creative:b5cba1af4218432bac6932bd1d546125,0,c47daba8508bfdc9db3f116eeb635cbec660cada301dedbf07688ad562f10e8d,5332b52f1f786224d324fdfa42465192df9894c0dd505f72c9ce799a72811510
159_coauthor_right_not_left_kna_t10,459,9,right_not_left,,10,2,65,23,1438,132459063,coauthor,159,0,coauthor:creative:b2340ae8050543cbb74906ff4a96e850,0,d3e98318309f910220e0dccae50507743aca4e19177911beffa3f088b87c533e,891c0a31db7ee211970854fca529e7dc1d8fd07cdf842d422da0b0c13833a373
160_coauthor_right_not_left_kna_t11,460,10,right_not_left,,11,2,65,25,1563,2117016861,coauthor,160,0,coauthor:creative:5f020c0bdea94db5aad0478ba02f2924,0,6bf8e040409f4b27b83963f33a7ce087a87d746784ce829de53983a588667da8,b1947d236d2f010111f93d2ad3470209c63932ed557d1d7170385faaa4657465
161_coauthor_right_not_left_kna_t12,461,11,right_not_left,,12,2,65,27,1688,806062639,coauthor,161,0,coauthor:creative:94492b7851ad432da7385f1bb6d18fe8,0,cf6c897315611027109ec8e7197735fb0857890fdf9830fc6d3bf6943fa5c842,19e7ec4501f04fb0b2235d4a4a245d3323301098fd856f554df9fcc72a1b1d85
162_coauthor_right_not_left_kna_t13,462,12,right_not_left,,13,2,65,29,1813,1992395989,coauthor,162,0,coauthor:creative:aa259a5e72c5426ebaa0b2ef7be4aed7,0,89da68e30e37e1a14397c633cd8219f3a4eaf302847e3e3e675ce75db0ec556a,53ff4a74ae7b9076d88aa6776cccd6d43ed4a805faa4ae3d2e36449b5ed313e5
163_coauthor_right_not_left_kna_t14,463,13,right_not_left,,14,2,65,31,1938,1109023699,coauthor,163,0,coauthor:creative:db169bdfdf294eaab67ca9aeb7a7f948,0,0916ad6b043ab2da4884caa4b6830c8e35f9598396815ad80a98bbe5b98bd719,733e98f2534d0a6a656bb933d26bf8e22999408cda4a919bab1d347f02d5b169
164_coauthor_right_not_left_kna_t15,464,14,right_not_left,,15,2,65,33,2063,1399142382,coauthor,164,0,coauthor:creative:06209e0aab79451d994d756ff3542754,0,7437ab9be577df6d381ffcd1301343841143a2a800e30c4a2b268275cf10a52a,3f37174e2e2d3820fd8ee601e563681182e55d2535c9f408a7500337807be9c9
165_coauthor_right_not_left_kna_t16,465,15,right_not_left,,16,2,65,35,2188,2036849242,coauthor,165,0,coauthor:creative:7d049bd04eb445fd865f447f243998b4,0,450ecf67ff2e6fb78355ed105a277198e4d3e1d19f25633ac30f0b316710e7c6,136eb38b454398b296da16cb44cbc4772cbd73d42945c707bc623d9238866a9b
150_coauthor_right_not_left_kna_t1_rep1,466,0,right_not_left,,1,2,65,4,313,291077150,coauthor,150,1,coauthor:creative:bd761f35e22b41bcb90697aa4c0050e0,0,84c2435c6e04ef3b227e98675f6a5172c6e21150662a4418b65bc095672a7f64,d67a3ce5eb9c507047a4e0d71673f45b0ad1f552c65dc3061795cfbfda98dcd2
151_coauthor_right_not_left_kna_t2_rep1,467,1,right_not_left,,2,2,65,7,438,55704586,coauthor,151,1,coauthor:creative:66b3ac872822426e81bab531fb15d8a0,0,d83be02a3bce41a259b4c8a3c8dbf6a8065bcb2fe9ad9aabaedec82deaa082ad,562052341546fd621f5368da9bb0bc66679ffe6aa77fd2acd3ece429e3825521
152_coauthor_right_not_left_kna_t3_rep1,468,2,right_not_left,,3,2,65,9,563,556996197,coauthor,152,1,coauthor:creative:79757c30997549af8a2d741ed49ff453,0,f86f5c761b8e56406aa712b0ecbf43e0ee0fabfa5b51dc480335e98cdc35cefe,3466cbb14581e82786a7e73f3ce2e760e718503470ea2b2b6383e2a3c55b6ec8
153_coauthor_right_not_left_kna_t4_rep1,469,3,right_not_left,,4,2,65,11,688,750860529,coauthor,153,1,coauthor:creative:ed645ae457f04bdda9562f4aa0003ce1,0,628acc84521135fc63045b978bbf2bddb7c4cda827c29c47fd9019779532479f,3be08d7f15f60ada712740e762732f319a70f04015a3eb1097740e3391cbbe5f
154_coauthor_right_not_left_kna_t5_rep1,470,4,right_not_left,,5,2,65,13,813,109756301,coauthor,154,1,coauthor:creative:1a0d49b00ae844df971176e9aab9b18a,0,403ab505d98967d502d6aa5634b24b1fe3031f110c0083176426d935f5e5cb4d,a1ce55393f826f229f8079191b0f2cf84c1cfa905d422c2e398908ceec5223ed
155_coauthor_right_not_left_kna_t6_rep1,471,5,right_not_left,,6,2,65,15,938,1571560156,coauthor,155,1,coauthor:creative:12c0273868a84564a5f001c3c086f69f,0,df219e1ecab08f806a4df4c45d9f6b1fbb06dbf4afd612522728bbfb4f122ce5,d6eb56f801b894bf9936b68d4ca216fc5166a5360279734841d5900f3d6f95d8
156_coauthor_right_not_left_kna_t7_rep1,472,6,right_not_left,,7,2,65,17,1063,1927330526,coauthor,156,1,coauthor:creative:65936cbe394149c6b24802cad630e2d7,0,85032a0c4e0489611681fc0502609750ea5409fa9191a68871c3c079661390b0,c59c6f2c48c7a9d14b3301ae3a657044fea0675e6b5e407df6bd21a0511c4f47
157_coauthor_right_not_left_kna_t8_rep1,473,7,right_not_left,,8,2,65,19,1188,533322675,coauthor,157,1,coauthor:creative:f3bd97b3642443f0869190c50ad0b771,0,86ba88c3d94243d3c899cd54d56ba8c6430a0e5d361d701ee1c23e7d76c3c9cc,967a75255c7e557cd1329820ba2e7b9ba3fefeb18ebb2639ffecfded291d415d
158_coauthor_right_not_left_kna_t9_rep1,474,8,right_not_left,,9,2,65,21,1313,472441977,coauthor,158,1,coauthor:creative:864b77f0d5f34f2b9946e518cdeee98a,0,5d336a5af75fc90bbcf835f5108c6a2be3fd8e3684ca0c624a7d23ea30969fa1,f37cbb354d10b932f5feb05bb10400044d151c6765b8b779eb15ebcd6f910947
